time,lon,lat,height,hmsl,veln,vele,veld,gspeed,num_sv,time_s
2025-05-31 16:00:33,-117.7970518,35.3378466,10891.347,10921.385,-14.824,-13.298,38.208,19.915,24,53.0
2025-05-31 16:00:33,-117.7970666,35.3378336,10887.539,10917.577,-14.159,-13.25,37.727,19.392,23,53.0
2025-05-31 16:00:33,-117.7970814,35.3378212,10883.776,10913.814,-13.575,-13.254,37.088,18.973,24,53.0
2025-05-31 16:00:33,-117.7970962,35.3378092,10880.106,10910.143,-13.128,-13.616,36.52,18.914,23,53.0
2025-05-31 16:00:33,-117.7971114,35.3377975,10876.473,10906.511,-12.937,-14.286,36.297,19.274,24,53.0
2025-05-31 16:00:33,-117.7971271,35.3377858,10872.803,10902.841,-13.056,-14.49,36.649,19.504,23,53.0
2025-05-31 16:00:33,-117.7971424,35.337774,10869.128,10899.166,-13.073,-13.612,36.59,18.873,24,53.0
2025-05-31 16:00:34,-117.7971574,35.3377622,10865.497,10895.535,-13.137,-13.748,36.613,19.016,24,54.0
2025-05-31 16:00:34,-117.7971726,35.3377503,10861.783,10891.821,-13.041,-14.052,37.147,19.171,24,54.0
2025-05-31 16:00:34,-117.797188,35.3377385,10858.057,10888.095,-12.931,-13.701,37.37,18.839,24,54.0
2025-05-31 16:00:34,-117.7972034,35.3377268,10854.296,10884.334,-13.111,-14.161,38.008,19.298,24,54.0
2025-05-31 16:00:34,-117.7972196,35.3377152,10850.482,10880.52,-12.914,-14.383,37.841,19.33,24,54.0
2025-05-31 16:00:34,-117.7972358,35.3377037,10846.689,10876.727,-12.471,-14.291,37.698,18.967,24,54.0
2025-05-31 16:00:34,-117.7972515,35.3376924,10842.933,10872.971,-12.811,-13.403,37.875,18.541,23,54.0
2025-05-31 16:00:34,-117.7972664,35.337681,10839.137,10869.175,-12.664,-12.972,37.857,18.128,24,54.0
2025-05-31 16:00:34,-117.7972809,35.3376701,10835.339,10865.377,-11.967,-12.844,37.839,17.555,24,54.0
2025-05-31 16:00:34,-117.7972953,35.3376592,10831.51,10861.549,-12.03,-13.145,38.296,17.819,23,54.0
2025-05-31 16:00:35,-117.7973106,35.3376484,10827.683,10857.722,-12.159,-13.455,37.766,18.135,24,55.0
2025-05-31 16:00:35,-117.7973256,35.3376376,10823.961,10853.999,-12.109,-13.695,36.877,18.281,24,55.0
2025-05-31 16:00:35,-117.7973408,35.3376269,10820.225,10850.264,-12.02,-13.79,37.192,18.293,24,55.0
2025-05-31 16:00:35,-117.797356,35.3376161,10816.422,10846.46,-12.24,-13.555,38.711,18.264,24,55.0
2025-05-31 16:00:35,-117.797371,35.3376053,10812.602,10842.641,-11.811,-13.723,37.97,18.106,24,55.0
2025-05-31 16:00:35,-117.7973862,35.3375948,10808.782,10838.82,-11.569,-13.83,37.926,18.031,25,55.0
2025-05-31 16:00:35,-117.7974016,35.3375844,10804.974,10835.012,-11.655,-14.094,37.973,18.289,25,55.0
2025-05-31 16:00:35,-117.7974171,35.337574,10801.168,10831.207,-11.66,-14.169,37.781,18.35,25,55.0
2025-05-31 16:00:35,-117.7974328,35.3375637,10797.428,10827.467,-11.421,-14.3,37.51,18.301,25,55.0
2025-05-31 16:00:35,-117.797449,35.337553,10793.697,10823.735,-12.466,-14.908,37.072,19.433,25,55.0
2025-05-31 16:00:36,-117.7974651,35.337542,10789.985,10820.024,-11.951,-14.341,37.098,18.668,25,56.0
2025-05-31 16:00:36,-117.7974802,35.3375314,10786.271,10816.31,-11.658,-13.191,37.668,17.604,24,56.0
2025-05-31 16:00:36,-117.7974955,35.3375208,10782.575,10812.613,-11.836,-14.94,37.675,19.06,25,56.0
2025-05-31 16:00:36,-117.797513,35.33751,10778.887,10808.926,-12.126,-16.84,36.254,20.751,25,56.0
2025-05-31 16:00:36,-117.7975311,35.3374989,10775.252,10805.291,-12.26,-15.832,36.197,20.024,26,56.0
2025-05-31 16:00:36,-117.7975483,35.337488,10771.656,10801.695,-11.805,-15.47,36.232,19.46,26,56.0
2025-05-31 16:00:36,-117.7975653,35.3374775,10768.015,10798.054,-11.264,-15.235,36.307,18.946,26,56.0
2025-05-31 16:00:36,-117.7975821,35.3374671,10764.216,10794.255,-11.529,-15.383,38.633,19.224,25,56.0
2025-05-31 16:00:36,-117.7975991,35.3374565,10760.367,10790.405,-11.565,-15.25,38.626,19.139,26,56.0
2025-05-31 16:00:36,-117.7976156,35.3374461,10756.446,10786.485,-11.426,-15.058,38.822,18.902,26,56.0
2025-05-31 16:00:37,-117.7976324,35.3374359,10752.537,10782.576,-11.398,-15.26,39.032,19.047,26,57.0
2025-05-31 16:00:37,-117.7976495,35.3374258,10748.637,10778.676,-11.288,-15.302,39.198,19.015,26,57.0
2025-05-31 16:00:37,-117.7976664,35.3374155,10744.693,10774.732,-11.594,-15.197,39.371,19.115,26,57.0
2025-05-31 16:00:37,-117.797683,35.3374046,10740.641,10770.68,-12.422,-15.177,40.919,19.612,26,57.0
2025-05-31 16:00:37,-117.7977001,35.3373931,10736.556,10766.595,-13.16,-15.675,41.299,20.467,26,57.0
2025-05-31 16:00:37,-117.7977182,35.3373812,10732.453,10762.492,-13.138,-17.099,40.76,21.563,26,57.0
2025-05-31 16:00:37,-117.7977376,35.3373694,10728.36,10758.399,-12.596,-18.113,39.437,22.062,26,57.0
2025-05-31 16:00:37,-117.7977571,35.3373586,10724.472,10754.511,-11.708,-17.401,38.574,20.973,26,57.0
2025-05-31 16:00:37,-117.7977766,35.3373477,10720.701,10750.74,-12.52,-17.781,37.829,21.746,26,57.0
2025-05-31 16:00:37,-117.7977962,35.3373367,10716.913,10746.953,-11.902,-17.726,38.172,21.351,26,57.0
2025-05-31 16:00:38,-117.7978154,35.337326,10713.149,10743.189,-12.058,-16.912,37.649,20.77,26,58.0
2025-05-31 16:00:38,-117.797834,35.3373151,10709.396,10739.435,-12.372,-16.609,38.363,20.71,26,58.0
2025-05-31 16:00:38,-117.7978525,35.3373039,10705.584,10735.623,-12.88,-16.768,38.415,21.144,25,58.0
2025-05-31 16:00:38,-117.7978717,35.3372921,10701.78,10731.819,-13.243,-17.551,38.137,21.986,26,58.0
2025-05-31 16:00:38,-117.7978914,35.3372799,10697.991,10728.031,-13.659,-18.013,38.441,22.606,26,58.0
2025-05-31 16:00:38,-117.7979115,35.3372677,10694.103,10724.142,-13.136,-18.466,39.44,22.662,26,58.0
2025-05-31 16:00:38,-117.7979318,35.337256,10690.214,10720.254,-12.953,-18.479,39.067,22.567,26,58.0
2025-05-31 16:00:38,-117.7979526,35.337244,10686.327,10716.367,-13.607,-19.135,38.76,23.48,26,58.0
2025-05-31 16:00:38,-117.7979742,35.3372324,10682.401,10712.44,-12.101,-19.9,39.165,23.29,26,58.0
2025-05-31 16:00:38,-117.7979955,35.3372219,10678.505,10708.545,-11.161,-19.046,39.091,22.075,26,58.0
2025-05-31 16:00:39,-117.7980161,35.3372115,10674.755,10704.795,-11.897,-18.332,37.553,21.854,26,59.0
2025-05-31 16:00:39,-117.7980358,35.3371999,10670.929,10700.969,-14.004,-17.694,37.898,22.565,26,59.0
2025-05-31 16:00:39,-117.798056,35.3371868,10667.062,10697.102,-15.113,-19.152,38.966,24.397,26,59.0
2025-05-31 16:00:39,-117.7980774,35.3371733,10663.076,10693.116,-14.905,-19.691,40.092,24.696,24,59.0
2025-05-31 16:00:39,-117.7981001,35.3371602,10659.075,10689.115,-14.377,-21.315,40.409,25.711,26,59.0
2025-05-31 16:00:39,-117.7981238,35.3371482,10655.004,10685.044,-12.379,-21.395,40.754,24.718,26,59.0
2025-05-31 16:00:39,-117.7981472,35.3371376,10651.009,10681.049,-11.227,-21.151,40.254,23.946,26,59.0
2025-05-31 16:00:39,-117.7981696,35.3371273,10647.159,10677.199,-11.59,-19.878,38.25,23.01,26,59.0
2025-05-31 16:00:39,-117.7981914,35.3371165,10643.402,10673.442,-12.505,-19.728,37.529,23.357,26,59.0
2025-05-31 16:00:39,-117.7982136,35.3371056,10639.595,10669.635,-12.09,-20.779,38.311,24.041,26,59.0
2025-05-31 16:00:40,-117.7982361,35.337095,10635.791,10665.831,-11.765,-20.069,38.481,23.263,25,60.0
2025-05-31 16:00:40,-117.798258,35.3370846,10631.981,10662.021,-11.679,-19.645,38.455,22.855,26,60.0
2025-05-31 16:00:40,-117.7982797,35.3370741,10628.152,10658.193,-11.71,-19.812,38.75,23.014,26,60.0
2025-05-31 16:00:40,-117.7983017,35.3370638,10624.343,10654.383,-11.677,-20.36,38.569,23.471,25,60.0
2025-05-31 16:00:40,-117.7983238,35.3370532,10620.491,10650.531,-11.892,-19.811,38.839,23.106,26,60.0
2025-05-31 16:00:40,-117.7983458,35.3370427,10616.588,10646.628,-11.511,-20.034,39.632,23.105,26,60.0
2025-05-31 16:00:40,-117.7983683,35.3370328,10612.601,10642.641,-10.747,-20.509,40.491,23.154,26,60.0
2025-05-31 16:00:40,-117.798391,35.3370231,10608.552,10638.592,-10.664,-20.632,40.336,23.225,26,60.0
2025-05-31 16:00:40,-117.7984137,35.3370142,10604.621,10634.662,-9.128,-20.614,39.279,22.545,26,60.0
2025-05-31 16:00:40,-117.7984351,35.3370062,10600.832,10630.872,-8.863,-18.41,37.105,20.432,25,60.0
2025-05-31 16:00:41,-117.7984551,35.3369976,10597.2,10627.241,-10.178,-17.998,35.727,20.677,25,61.0
2025-05-31 16:00:41,-117.7984748,35.3369882,10593.46,10623.5,-10.392,-18.167,37.572,20.929,24,61.0
2025-05-31 16:00:41,-117.798495,35.3369787,10589.659,10619.7,-10.85,-18.362,38.458,21.328,25,61.0
2025-05-31 16:00:41,-117.7985153,35.3369692,10585.819,10615.859,-10.769,-18.399,39.155,21.319,25,61.0
2025-05-31 16:00:41,-117.7985358,35.3369592,10581.888,10611.928,-11.253,-18.743,39.725,21.862,24,61.0
2025-05-31 16:00:41,-117.7985564,35.3369491,10577.971,10608.011,-11.217,-18.681,39.935,21.79,24,61.0
2025-05-31 16:00:41,-117.7985775,35.3369392,10574.03,10604.07,-11.1,-18.922,40.629,21.937,25,61.0
2025-05-31 16:00:41,-117.7985987,35.3369293,10569.955,10599.996,-11.159,-19.415,41.902,22.393,24,61.0
2025-05-31 16:00:41,-117.7986203,35.3369192,10565.914,10595.954,-11.24,-19.732,40.921,22.709,25,61.0
2025-05-31 16:00:41,-117.7986419,35.3369092,10561.838,10591.878,-10.76,-19.425,40.497,22.206,26,61.0
2025-05-31 16:00:42,-117.798663,35.3368995,10557.841,10587.882,-10.635,-18.742,39.596,21.549,25,62.0
2025-05-31 16:00:42,-117.798683,35.3368901,10553.915,10583.955,-9.821,-17.662,38.908,20.209,23,62.0
2025-05-31 16:00:42,-117.7987016,35.3368809,10550.058,10580.099,-9.98,-16.25,39.328,19.07,25,62.0
2025-05-31 16:00:42,-117.7987193,35.3368718,10546.092,10576.132,-10.373,-15.489,39.082,18.642,26,62.0
2025-05-31 16:00:42,-117.7987369,35.3368626,10542.161,10572.202,-10.365,-16.163,38.952,19.201,26,62.0
2025-05-31 16:00:42,-117.7987545,35.3368536,10538.188,10568.229,-9.634,-15.878,39.835,18.572,24,62.0
2025-05-31 16:00:42,-117.7987726,35.3368446,10534.216,10564.257,-10.059,-16.861,39.405,19.634,24,62.0
2025-05-31 16:00:42,-117.7987917,35.3368357,10530.27,10560.311,-9.798,-17.926,39.489,20.429,22,62.0
2025-05-31 16:00:42,-117.7988112,35.336827,10526.347,10556.388,-9.601,-17.608,39.035,20.056,25,62.0
2025-05-31 16:00:42,-117.7988304,35.3368185,10522.491,10552.532,-9.343,-17.099,38.585,19.485,25,62.0
2025-05-31 16:00:43,-117.7988482,35.33681,10518.636,10548.677,-9.414,-15.588,39.0,18.21,25,63.0
2025-05-31 16:00:43,-117.7988651,35.3368014,10514.669,10544.71,-9.824,-15.022,40.616,17.949,25,63.0
2025-05-31 16:00:43,-117.7988817,35.3367928,10510.643,10540.684,-9.651,-15.131,40.6,17.947,25,63.0
2025-05-31 16:00:43,-117.7988988,35.3367844,10506.612,10536.653,-9.38,-15.74,40.245,18.323,25,63.0
2025-05-31 16:00:43,-117.7989163,35.3367759,10502.523,10532.564,-9.507,-16.459,40.941,19.008,25,63.0
2025-05-31 16:00:43,-117.7989344,35.3367674,10498.437,10528.478,-9.428,-16.327,41.139,18.853,25,63.0
2025-05-31 16:00:43,-117.7989523,35.3367588,10494.47,10524.511,-9.686,-16.117,39.87,18.804,25,63.0
2025-05-31 16:00:43,-117.79897,35.3367498,10490.632,10520.674,-10.215,-16.161,36.451,19.119,25,63.0
2025-05-31 16:00:43,-117.7989881,35.336741,10487.041,10517.083,-9.576,-16.801,35.665,19.338,25,63.0
2025-05-31 16:00:43,-117.7990061,35.336733,10483.448,10513.489,-8.795,-16.57,36.928,18.759,25,63.0
2025-05-31 16:00:44,-117.7990242,35.3367253,10479.708,10509.749,-8.621,-16.589,38.083,18.695,25,64.0
2025-05-31 16:00:44,-117.7990421,35.3367175,10475.902,10505.944,-8.843,-16.453,38.603,18.678,25,64.0
2025-05-31 16:00:44,-117.7990599,35.3367096,10472.016,10502.058,-8.695,-16.241,39.039,18.422,25,64.0
2025-05-31 16:00:44,-117.7990775,35.3367019,10468.092,10498.134,-8.312,-16.13,39.485,18.146,25,64.0
2025-05-31 16:00:44,-117.7990954,35.3366945,10464.158,10494.199,-7.944,-16.558,40.156,18.366,25,64.0
2025-05-31 16:00:44,-117.7991137,35.3366875,10460.151,10490.193,-7.48,-16.954,40.525,18.53,26,64.0
2025-05-31 16:00:44,-117.7991325,35.3366808,10456.181,10486.223,-7.162,-17.692,39.976,19.087,26,64.0
2025-05-31 16:00:44,-117.7991518,35.3366742,10452.343,10482.384,-7.369,-17.921,37.732,19.377,25,64.0
2025-05-31 16:00:44,-117.7991712,35.3366673,10448.618,10478.659,-8.17,-17.536,36.278,19.346,25,64.0
2025-05-31 16:00:44,-117.7991906,35.3366599,10444.959,10475.001,-8.512,-17.902,37.023,19.823,24,64.0
2025-05-31 16:00:45,-117.7992104,35.3366525,10441.224,10471.265,-8.065,-17.93,37.61,19.661,26,65.0
2025-05-31 16:00:45,-117.7992304,35.3366454,10437.414,10467.455,-7.766,-18.129,38.004,19.722,26,65.0
2025-05-31 16:00:45,-117.7992503,35.3366382,10433.579,10463.62,-7.925,-18.007,38.6,19.674,26,65.0
2025-05-31 16:00:45,-117.7992701,35.3366311,10429.728,10459.769,-7.852,-18.138,38.526,19.764,26,65.0
2025-05-31 16:00:45,-117.7992901,35.336624,10425.848,10455.89,-7.929,-18.287,38.84,19.932,26,65.0
2025-05-31 16:00:45,-117.7993101,35.3366168,10421.963,10452.005,-8.116,-18.222,38.941,19.948,26,65.0
2025-05-31 16:00:45,-117.7993304,35.3366097,10418.112,10448.153,-7.836,-18.94,38.368,20.497,26,65.0
2025-05-31 16:00:45,-117.7993515,35.3366029,10414.299,10444.34,-7.057,-19.736,37.724,20.96,25,65.0
2025-05-31 16:00:45,-117.7993728,35.3365967,10410.539,10440.581,-6.639,-19.208,37.706,20.323,26,65.0
2025-05-31 16:00:45,-117.7993939,35.3365905,10406.799,10436.841,-7.319,-19.456,37.554,20.787,25,65.0
2025-05-31 16:00:46,-117.7994152,35.3365836,10403.048,10433.09,-7.349,-19.302,37.28,20.654,26,66.0
2025-05-31 16:00:46,-117.7994364,35.3365769,10399.31,10429.352,-7.346,-19.331,37.586,20.68,26,66.0
2025-05-31 16:00:46,-117.7994577,35.3365701,10395.549,10425.59,-7.311,-19.367,38.146,20.701,26,66.0
2025-05-31 16:00:46,-117.7994793,35.3365633,10391.723,10421.765,-7.232,-19.509,38.69,20.806,26,66.0
2025-05-31 16:00:46,-117.7995009,35.3365567,10387.832,10417.874,-7.213,-19.658,39.191,20.939,26,66.0
2025-05-31 16:00:46,-117.7995226,35.3365501,10383.91,10413.952,-7.342,-19.75,39.415,21.07,26,66.0
2025-05-31 16:00:46,-117.7995444,35.3365433,10379.967,10410.009,-7.523,-19.906,39.573,21.28,26,66.0
2025-05-31 16:00:46,-117.7995663,35.3365363,10376.043,10406.085,-7.998,-19.958,39.172,21.501,26,66.0
2025-05-31 16:00:46,-117.7995881,35.3365291,10372.181,10402.223,-8.053,-19.766,38.373,21.343,26,66.0
2025-05-31 16:00:46,-117.7996105,35.3365222,10368.375,10398.417,-7.32,-20.807,38.072,22.057,26,66.0
2025-05-31 16:00:47,-117.7996337,35.3365154,10364.611,10394.653,-7.764,-21.217,37.596,22.593,26,67.0
2025-05-31 16:00:47,-117.7996572,35.3365083,10360.891,10390.933,-8.161,-21.544,37.546,23.038,26,67.0
2025-05-31 16:00:47,-117.7996803,35.3365014,10357.183,10387.225,-7.38,-20.561,37.722,21.845,26,67.0
2025-05-31 16:00:47,-117.7997028,35.3364948,10353.455,10383.498,-7.161,-20.269,37.495,21.497,26,67.0
2025-05-31 16:00:47,-117.799725,35.336488,10349.7,10379.743,-7.87,-20.22,38.181,21.697,26,67.0
2025-05-31 16:00:47,-117.7997472,35.3364806,10345.853,10375.895,-8.416,-20.244,39.046,21.924,25,67.0
2025-05-31 16:00:47,-117.7997697,35.3364728,10341.956,10371.998,-8.874,-20.711,39.531,22.531,26,67.0
2025-05-31 16:00:47,-117.7997928,35.3364646,10337.984,10368.026,-9.188,-21.245,39.72,23.147,26,67.0
2025-05-31 16:00:47,-117.7998162,35.336456,10334.018,10364.06,-9.523,-21.378,39.375,23.403,26,67.0
2025-05-31 16:00:47,-117.7998395,35.3364476,10330.152,10360.195,-8.958,-21.179,38.391,22.996,26,67.0
2025-05-31 16:00:48,-117.7998627,35.3364395,10326.23,10356.273,-8.643,-20.905,39.282,22.621,26,68.0
2025-05-31 16:00:48,-117.7998853,35.3364316,10322.315,10352.357,-8.97,-20.764,39.526,22.619,26,68.0
2025-05-31 16:00:48,-117.7999079,35.3364235,10318.381,10348.423,-9.108,-20.476,39.176,22.41,26,68.0
2025-05-31 16:00:48,-117.7999298,35.3364153,10314.467,10344.51,-9.002,-19.603,38.976,21.571,26,68.0
2025-05-31 16:00:48,-117.7999509,35.336407,10310.676,10340.718,-9.674,-19.213,37.896,21.511,25,68.0
2025-05-31 16:00:48,-117.7999723,35.3363979,10306.841,10336.884,-10.27,-19.561,38.121,22.093,26,68.0
2025-05-31 16:00:48,-117.7999938,35.3363881,10302.978,10333.021,-11.06,-19.768,38.777,22.652,24,68.0
2025-05-31 16:00:48,-117.8000156,35.336378,10299.069,10329.111,-11.095,-19.805,39.519,22.701,26,68.0
2025-05-31 16:00:48,-117.8000373,35.3363679,10295.091,10325.134,-11.015,-19.894,40.422,22.74,26,68.0
2025-05-31 16:00:48,-117.8000593,35.3363579,10291.062,10321.105,-11.147,-20.222,40.717,23.091,26,68.0
2025-05-31 16:00:49,-117.8000818,35.3363478,10286.969,10317.012,-11.325,-20.757,41.074,23.645,26,69.0
2025-05-31 16:00:49,-117.8001048,35.3363377,10282.932,10312.975,-11.394,-21.05,40.055,23.936,26,69.0
2025-05-31 16:00:49,-117.8001273,35.3363272,10279.034,10309.077,-11.907,-20.232,38.147,23.476,26,69.0
2025-05-31 16:00:49,-117.8001491,35.3363167,10275.254,10305.297,-11.447,-19.651,37.045,22.743,26,69.0
2025-05-31 16:00:49,-117.8001705,35.3363065,10271.521,10301.564,-11.1,-19.233,37.325,22.207,25,69.0
2025-05-31 16:00:49,-117.8001913,35.3362965,10267.721,10297.764,-11.055,-18.977,38.229,21.963,26,69.0
2025-05-31 16:00:49,-117.8002119,35.3362865,10263.851,10293.894,-10.985,-18.825,38.95,21.796,26,69.0
2025-05-31 16:00:49,-117.8002324,35.3362766,10259.948,10289.991,-11.251,-18.761,39.778,21.876,26,69.0
2025-05-31 16:00:49,-117.8002528,35.3362664,10255.921,10285.964,-11.431,-18.69,40.777,21.908,26,69.0
2025-05-31 16:00:49,-117.8002726,35.3362557,10251.844,10281.887,-12.43,-17.114,41.147,21.152,25,69.0
2025-05-31 16:00:50,-117.8002912,35.336244,10247.827,10277.87,-13.634,-16.657,39.403,21.526,26,70.0
2025-05-31 16:00:50,-117.8003099,35.3362322,10244.052,10274.095,-12.58,-17.482,36.433,21.538,26,70.0
2025-05-31 16:00:50,-117.8003294,35.3362211,10240.415,10270.458,-12.036,-17.962,36.231,21.622,26,70.0
2025-05-31 16:00:50,-117.8003493,35.3362105,10236.727,10266.771,-11.66,-18.285,36.987,21.687,26,70.0
2025-05-31 16:00:50,-117.8003693,35.3362004,10232.951,10262.994,-10.976,-18.267,38.339,21.311,25,70.0
2025-05-31 16:00:50,-117.8003893,35.3361905,10229.121,10259.165,-10.885,-18.265,38.474,21.263,25,70.0
2025-05-31 16:00:50,-117.8004092,35.3361807,10225.28,10255.324,-10.779,-18.059,38.58,21.031,26,70.0
2025-05-31 16:00:50,-117.8004288,35.3361711,10221.387,10251.431,-10.461,-17.763,39.174,20.614,26,70.0
2025-05-31 16:00:50,-117.8004478,35.3361614,10217.482,10247.526,-10.67,-16.942,39.645,20.022,26,70.0
2025-05-31 16:00:50,-117.8004659,35.336152,10213.422,10243.466,-10.621,-16.386,39.964,19.527,26,70.0
2025-05-31 16:00:51,-117.8004838,35.3361424,10209.444,10239.488,-10.927,-16.464,39.298,19.76,25,71.0
2025-05-31 16:00:51,-117.8005017,35.336133,10205.384,10235.427,-10.737,-16.655,39.294,19.816,26,71.0
2025-05-31 16:00:51,-117.8005207,35.3361233,10201.472,10231.515,-10.693,-17.525,38.638,20.529,25,71.0
2025-05-31 16:00:51,-117.8005405,35.3361135,10197.729,10227.772,-10.572,-18.238,37.891,21.081,25,71.0
2025-05-31 16:00:51,-117.8005603,35.3361043,10194.008,10224.052,-9.485,-17.927,37.639,20.281,24,71.0
2025-05-31 16:00:51,-117.8005795,35.3360961,10190.195,10220.239,-8.117,-17.214,39.766,19.032,22,71.0
2025-05-31 16:00:51,-117.8005984,35.336089,10186.21,10216.253,-7.633,-17.081,40.26,18.709,23,71.0
2025-05-31 16:00:51,-117.8006175,35.3360816,10182.417,10212.461,-8.476,-17.51,37.681,19.454,24,71.0
2025-05-31 16:00:51,-117.800636,35.3360739,10178.674,10208.718,-8.846,-16.422,36.674,18.653,24,71.0
2025-05-31 16:00:51,-117.8006536,35.3360654,10174.866,10204.91,-9.91,-16.22,38.468,19.007,25,71.0
2025-05-31 16:00:52,-117.8006719,35.3360565,10171.092,10201.136,-9.922,-17.003,37.774,19.686,26,72.0
2025-05-31 16:00:52,-117.8006907,35.336048,10167.455,10197.498,-9.049,-17.376,36.001,19.591,26,72.0
2025-05-31 16:00:52,-117.8007099,35.3360411,10163.731,10193.774,-7.056,-17.505,37.342,18.874,25,72.0
2025-05-31 16:00:52,-117.8007292,35.3360353,10159.938,10189.982,-6.397,-17.657,38.416,18.78,26,72.0
2025-05-31 16:00:52,-117.8007479,35.3360298,10156.042,10186.085,-6.27,-16.528,39.197,17.678,25,72.0
2025-05-31 16:00:52,-117.800766,35.3360244,10152.101,10182.145,-6.346,-16.462,39.27,17.643,26,72.0
2025-05-31 16:00:52,-117.8007845,35.3360191,10148.176,10178.22,-6.022,-17.151,39.182,18.178,26,72.0
2025-05-31 16:00:52,-117.800803,35.3360134,10144.298,10174.342,-7.047,-16.683,39.167,18.111,26,72.0
2025-05-31 16:00:52,-117.8008212,35.3360068,10140.435,10170.479,-7.92,-16.213,38.552,18.043,26,72.0
2025-05-31 16:00:52,-117.8008391,35.336,10136.589,10166.633,-7.466,-16.651,37.655,18.248,26,72.0
2025-05-31 16:00:53,-117.8008581,35.3359943,10132.806,10162.85,-5.688,-17.974,37.325,18.852,26,73.0
2025-05-31 16:00:53,-117.8008779,35.3359897,10129.009,10159.053,-5.024,-18.103,38.811,18.787,26,73.0
2025-05-31 16:00:53,-117.8008978,35.3359851,10125.093,10155.137,-5.508,-17.96,39.033,18.786,26,73.0
2025-05-31 16:00:53,-117.8009175,35.3359799,10121.185,10151.229,-6.181,-17.976,38.602,19.009,26,73.0
2025-05-31 16:00:53,-117.8009371,35.3359743,10117.395,10147.439,-6.55,-17.923,38.329,19.082,26,73.0
2025-05-31 16:00:53,-117.8009562,35.3359693,10113.512,10143.557,-5.044,-17.01,39.75,17.742,25,73.0
2025-05-31 16:00:53,-117.8009749,35.3359652,10109.628,10139.672,-4.395,-16.775,38.492,17.341,25,73.0
2025-05-31 16:00:53,-117.8009933,35.3359613,10105.759,10135.803,-4.644,-16.914,38.412,17.54,26,73.0
2025-05-31 16:00:53,-117.8010123,35.3359564,10101.961,10132.005,-6.072,-17.539,37.878,18.561,26,73.0
2025-05-31 16:00:53,-117.8010319,35.3359507,10098.152,10128.196,-6.734,-18.233,37.75,19.437,26,73.0
2025-05-31 16:00:54,-117.8010517,35.3359448,10094.352,10124.396,-6.523,-17.663,38.223,18.829,26,74.0
2025-05-31 16:00:54,-117.8010711,35.3359393,10090.514,10120.558,-5.954,-17.488,38.392,18.474,26,74.0
2025-05-31 16:00:54,-117.8010904,35.3359343,10086.69,10116.735,-5.32,-17.716,37.517,18.497,26,74.0
2025-05-31 16:00:54,-117.8011098,35.3359291,10082.889,10112.934,-6.212,-17.969,37.238,19.012,26,74.0
2025-05-31 16:00:54,-117.8011292,35.3359235,10079.086,10109.13,-6.13,-17.605,37.78,18.642,26,74.0
2025-05-31 16:00:54,-117.8011481,35.3359182,10075.241,10105.285,-5.513,-16.941,38.479,17.815,26,74.0
2025-05-31 16:00:54,-117.8011672,35.335913,10071.393,10101.438,-6.148,-17.853,38.09,18.882,26,74.0
2025-05-31 16:00:54,-117.801187,35.3359072,10067.563,10097.608,-6.55,-18.226,38.333,19.368,25,74.0
2025-05-31 16:00:54,-117.8012064,35.3359011,10063.708,10093.752,-6.685,-17.067,38.497,18.33,24,74.0
2025-05-31 16:00:54,-117.801225,35.3358949,10059.825,10089.869,-6.976,-17.066,38.081,18.437,24,74.0
2025-05-31 16:00:55,-117.8012436,35.3358887,10056.03,10086.074,-6.814,-16.971,37.357,18.288,24,75.0
2025-05-31 16:00:55,-117.8012627,35.3358826,10052.314,10082.358,-7.165,-17.551,36.883,18.958,24,75.0
2025-05-31 16:00:55,-117.8012822,35.3358766,10048.62,10078.664,-6.795,-17.5,37.112,18.773,24,75.0
2025-05-31 16:00:55,-117.801302,35.3358712,10044.934,10074.979,-5.768,-18.308,37.116,19.196,24,75.0
2025-05-31 16:00:55,-117.8013222,35.3358661,10041.332,10071.377,-6.082,-18.072,36.942,19.068,24,75.0
2025-05-31 16:00:55,-117.8013413,35.3358607,10037.721,10067.766,-6.168,-16.691,37.179,17.794,24,75.0
2025-05-31 16:00:55,-117.8013597,35.3358554,10034.049,10064.094,-6.271,-17.181,36.993,18.29,24,75.0
2025-05-31 16:00:55,-117.8013788,35.3358501,10030.43,10060.475,-6.008,-17.313,37.14,18.326,24,75.0
2025-05-31 16:00:55,-117.8013979,35.3358447,10026.862,10056.907,-6.2,-17.226,37.283,18.308,24,75.0
2025-05-31 16:00:55,-117.801417,35.3358393,10023.281,10053.326,-6.315,-17.181,37.518,18.305,24,75.0
2025-05-31 16:00:56,-117.8014357,35.3358335,10019.61,10049.655,-6.661,-17.031,38.188,18.287,24,76.0
2025-05-31 16:00:56,-117.8014544,35.3358277,10015.84,10045.885,-6.516,-16.826,37.853,18.043,24,76.0
2025-05-31 16:00:56,-117.8014729,35.3358221,10012.08,10042.125,-6.296,-16.733,37.585,17.878,24,76.0
2025-05-31 16:00:56,-117.8014914,35.3358161,10008.342,10038.387,-6.909,-17.02,37.4,18.368,24,76.0
2025-05-31 16:00:56,-117.80151,35.3358099,10004.648,10034.693,-6.937,-16.776,37.452,18.154,25,76.0
2025-05-31 16:00:56,-117.8015282,35.3358037,10000.952,10030.997,-6.813,-16.654,36.701,17.994,25,76.0
